TID	Name	Type	Race	Gender	Class	LVL	STR	DEX	INT	CON	CHA	Wis	AC	MAX_HP	MAX_SP	MAX_MP	CUR_HP	CUR_SP	CUR_MP	Movement Walk	Movement Run	AR	DR	MAR	MDR	Min_Damage	Max_Damage	ATK Speed	Range	Fire Res.	Water Res.	Air Res.	Earth Res.	Magic Res.	Poison Res.	Ice Res.	Thunder Res.	Magic History	Murder Point	Exp	Fire Min_Damage	Fire Max_Damage	Water Min_Damage	Water Max_Damage	Earth Min_Damage	Earth Max_Damage	Air Min_Damage	Air Max_Damage	Magic Min_Damage	Magic Max_Damage	Poison Min_Damage	Poison Max_Damage	Ice Min_Damage	Ice Max_Damage	Thunder Min_Damage	Thunder Max_Damage	Physical_Resistance	Skill_Block	Sight	Badge1_Rank Point	Badge2_Rank Point	Badge3_Rank Point	Rank	Item Point	Guild	Guild Rank	Guild Score	Lost Exp	Weapon	Item1	Item2	Item3	Item4	Armor_Head	Armor_Body	Armor_Arm	Armor_Hand	Armor_Leg	Armor_Foot	Armor_Mantle	Money	Geld_Min	Geld_Max	Drop_TID	slow_percent	slow_time	fast_percent	fast_time	Product_Skin_ItemName	Product_Meat	Product_Meat_ItemName	Product_Garbage	Product_Garbage_ItmeName	attribute_type	name_color	DropRank	DropMeditation	Spirit Type	LandAttachType	Tamable	Run Correct	Attack Correct	SiegeWarCharType	RangeType	StaminaPoint	PetType	StartStamina	Heroic_Min_Damage	Heroic_Max_Damage	Heroic_Defense_Point
902 	사티로스 가디언	196612 	11 		5 	51 	244 	183 	161 	199 		122 	23 	3753 	942 	1013 				1200 	4300 	141 	80 			247 	260 	42 	150 	50 	50 	50 	50 	50 	50 	50 	50 			3838 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							157 	173 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	2 	1 		0 						
913 	사티로스 데스	196612 	11 		5 	52 	251 	188 	166 	205 		126 	24 	3955 	968 	1042 				1200 	4300 	144 	82 			254 	267 	42 	150 	50 	50 	50 	50 	50 	50 	50 	50 			4075 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							162 	179 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	2 	1 		0 						
912 	스파르타	196612 	11 		5 	54 	286 	203 	203 	231 		154 	51 	55020 	1075 	1161 				1200 	3800 	157 	89 			526 	553 	25 	800 	50 	50 	50 	50 	0 	100 	50 	50 			24621 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	282 	312 	0 	0 	0 	0 			2500 																							688 	760 		1 	5 	1 	3 						6 	BDA66B	3 	1.50 		0 	0 	1 	1 		1 						
900 	카산드라	196612 	11 		5 	56 	279 	210 	185 	227 		140 	26 	4585 	1075 	1161 				1070 	5300 	157 	89 			282 	296 	42 	800 	50 	50 	50 	50 	50 	50 	50 	50 			5129 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							181 	201 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		1 						
901 	길로틴	196612 	11 		5 	57 	294 	218 	195 	239 		147 	27 	4821 	1102 	1191 				1500 	5200 	160 	91 			297 	312 	47 	180 	50 	50 	50 	50 	50 	50 	50 	50 			5423 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							187 	207 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	2 		0 						
904 	모르타르	196612 	11 		5 	59 	334 	234 	230 	269 		175 	59 	69408 	1214 	1315 				1600 	6200 	174 	99 			613 	644 	25 	280 	100 	0 	50 	50 	50 	50 	50 	50 			29136 	329 	363 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							792 	872 		1 	5 	1 	3 						1 	BDA66B	3 	1.50 	3 	0 	0 	1 	1 		0 						
907 	피르볼그 슬레이브	196612 	11 		5 	65 	346 	260 	230 	281 		174 	32 	6677 	1329 	1443 				1900 	5500 	188 	109 			349 	366 	42 	230 	50 	50 	50 	50 	50 	50 	50 	50 			7432 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							232 	256 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
908 	피르볼그 솔저	196612 	11 		5 	66 	354 	265 	235 	287 		178 	33 	6979 	1358 	1476 				1900 	5500 	191 	111 			357 	374 	42 	230 	50 	50 	50 	50 	50 	50 	50 	50 			7804 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							238 	263 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
906 	아만토르그	196612 	11 		5 	68 	408 	286 	282 	328 		214 	71 	97560 	1478 	1609 				1900 	6000 	205 	120 			747 	785 	25 	250 	50 	50 	0 	100 	50 	50 	50 	50 			45247 	0 	0 	0 	0 	400 	442 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							1000 	1104 		1 	5 	1 	3 						4 	BDA66B	3 	1.50 	4 	0 	0 	2 	1 		0 						
903 	코볼트 민병	196612 	11 		5 	41 	180 	135 	118 	147 		90 	17 	2332 	695 	739 				2700 	6500 	112 	62 			183 	192 	42 	150 	50 	50 	50 	50 	50 	50 	50 	50 			2043 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							112 	124 		1 	5 	1 	3 						0 		1 	1.00 		0 	1 	1 	1 		0 						
927 	코볼트 투척병	196612 	11 		5 	43 	190 	143 	133 	152 		101 	36 	15294 	742 	791 				1600 	3200 	118 	65 			123 	129 	42 	630 	50 	50 	50 	50 	0 	100 	50 	50 			5524 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	132 	146 	0 	0 	0 	0 			2500 																							303 	333 		1 	5 	1 	3 						6 	FFFF00	2 	1.30 		0 	0 	1 	1 		0 						
916 	코볼트 흑마법사	196612 	11 		5 	45 	230 	162 	158 	186 		120 	40 	85063 	840 	900 				1000 	4900 	129 	73 			637 	668 	25 	800 	50 	50 	50 	50 	0 	50 	100 	50 			57499 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	341 	377 	0 	0 			2500 																							516 	572 		1 	5 	1 	3 						8 	BDA66B	3 	2.10 		0 	0 	2 	1 		1 						
21 	폴고	196612 	11 		5 	9 	39 	28 	24 	33 		19 	7 	3684 	148 	131 				750 	6300 	37 	21 			76 	80 	25 	350 	50 	50 	0 	100 	50 	50 	50 	50 			1796 	0 	0 	0 	0 	41 	45 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							84 	92 		1 	5 	1 	3 						4 	BD806B	3 	1.90 	4 	2 	0 	1 	1 		0 						
25 	시로로	196612 	11 		5 	9 	39 	28 	24 	33 		19 	7 	3684 	148 	131 				750 	6300 	37 	21 			76 	80 	25 	350 	50 	50 	0 	100 	50 	50 	50 	50 			1796 	0 	0 	0 	0 	41 	45 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							84 	92 		1 	5 	1 	3 						4 	BD806B	3 	1.90 	4 	2 	0 	1 	1 		0 						
615 	샤칸	196612 	11 		5 	9 	39 	28 	24 	33 		19 	7 	3684 	148 	131 				3000 	8000 	37 	21 			76 	80 	25 	320 	50 	50 	0 	100 	50 	50 	50 	50 			1796 	0 	0 	0 	0 	41 	45 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							84 	92 		1 	5 	1 	3 						4 	BD806B	3 	1.90 	4 	0 	0 	1 	1 		0 						
40 	마이다스	196612 	11 		5 	10 	42 	30 	26 	36 		20 	8 	4032 	160 	144 				2790 	6700 	39 	22 			83 	87 	25 	470 	0 	100 	50 	50 	50 	50 	50 	50 			1862 	0 	0 	45 	49 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							92 	100 		1 	5 	1 	3 						2 	BD806B	3 	1.90 	2 	2 	0 	1 	1 		0 						
41 	메이조	196612 	11 		5 	10 	42 	30 	26 	36 		20 	8 	4032 	160 	144 				2790 	6700 	39 	22 			83 	87 	25 	470 	0 	100 	50 	50 	50 	50 	50 	50 			1862 	0 	0 	45 	49 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							92 	100 		1 	5 	1 	3 						2 	BD806B	3 	1.90 	2 	2 	0 	1 	1 		0 						
42 	빅토르	196612 	11 		5 	15 	61 	43 	39 	51 		31 	11 	5820 	229 	221 				1660 	7000 	50 	28 			117 	123 	25 	270 	30 	30 	30 	30 	100 	50 	50 	50 			2341 	0 	0 	0 	0 	0 	0 	0 	0 	63 	69 	0 	0 	0 	0 	0 	0 			2500 																							128 	144 		1 	5 	1 	3 						5 	BD806B	3 	1.90 	1 	0 	0 	1 	0 		0 						
43 	윈디고	196612 	11 		5 	15 	61 	43 	39 	51 		31 	11 	5820 	229 	221 				1660 	7000 	50 	28 			117 	123 	25 	270 	30 	30 	30 	30 	100 	50 	50 	50 			2341 	0 	0 	0 	0 	0 	0 	0 	0 	63 	69 	0 	0 	0 	0 	0 	0 			2500 																							128 	144 		1 	5 	1 	3 						5 	BD806B	3 	1.90 	1 	0 	0 	1 	0 		0 						
618 	보스 사무엘	196612 	11 		5 	15 	61 	43 	39 	51 		31 	11 	5820 	229 	221 				1300 	5800 	50 	28 			117 	123 	25 	270 	30 	30 	30 	30 	100 	50 	50 	50 			2341 	0 	0 	0 	0 	0 	0 	0 	0 	63 	69 	0 	0 	0 	0 	0 	0 			2500 																							128 	144 		1 	5 	1 	3 						5 	BD806B	3 	1.90 	1 	0 	0 	2 	1 		0 						
306 	레드사인	196612 	11 		5 	19 	79 	56 	52 	65 		40 	14 	7512 	292 	291 				1000 	6500 	58 	33 			149 	156 	25 	270 	30 	30 	30 	30 	100 	50 	50 	50 			2887 	0 	0 	0 	0 	0 	0 	0 	0 	80 	88 	0 	0 	0 	0 	0 	0 			2500 																							164 	180 		1 	5 	1 	3 						5 	BD806B	3 	1.90 	1 	0 	0 	1 	1 		0 						
312 	리로드	196612 	11 		5 	19 	79 	56 	52 	65 		40 	14 	7512 	292 	291 				1000 	6500 	58 	33 			149 	156 	25 	270 	30 	30 	30 	30 	100 	50 	50 	50 			2887 	0 	0 	0 	0 	0 	0 	0 	0 	80 	88 	0 	0 	0 	0 	0 	0 			2500 																							164 	180 		1 	5 	1 	3 						5 	BD806B	3 	1.90 	1 	0 	0 	1 	1 		0 						
620 	카이잔	196612 	11 		5 	20 	83 	59 	55 	69 		42 	15 	8400 	309 	310 				3000 	9800 	61 	35 			157 	165 	25 	470 	30 	30 	30 	30 	100 	50 	50 	50 			3097 	0 	0 	0 	0 	0 	0 	0 	0 	85 	93 	0 	0 	0 	0 	0 	0 			2500 																							176 	192 		1 	5 	1 	3 						5 	BD806B	3 	1.90 	1 	0 	0 	1 	1 		0 						
50 	바롬	196612 	11 		5 	24 	103 	73 	69 	84 		53 	18 	10896 	380 	389 				1800 	6300 	70 	40 			193 	203 	25 	270 	50 	50 	0 	100 	50 	50 	50 	50 			4181 	0 	0 	0 	0 	104 	114 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							216 	240 		1 	5 	1 	3 						4 	BD806B	3 	1.90 	4 	0 	0 	1 	0 		0 						
623 	후카룽	196612 	11 		5 	24 	103 	73 	69 	84 		53 	18 	10896 	380 	389 				1800 	6300 	70 	40 			193 	203 	25 	270 	50 	50 	0 	100 	50 	50 	50 	50 			4181 	0 	0 	0 	0 	104 	114 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							216 	240 		1 	5 	1 	3 						4 	BD806B	3 	1.90 	4 	0 	0 	1 	0 		0 						
638 	다르탄	196612 	11 		5 	25 	106 	73 	70 	87 		54 	18 	11676 	399 	410 				3000 	6500 	73 	41 			198 	208 	25 	470 	100 	0 	50 	50 	50 	50 	50 	50 			4516 	106 	118 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							228 	252 		1 	5 	1 	3 						1 	BD806B	3 	1.90 	3 	0 	0 	1 	1 		0 						
46 	스네어	196612 	11 		5 	30 	135 	93 	91 	110 		70 	23 	16836 	498 	520 				1500 	6000 	86 	48 			252 	264 	25 	200 	50 	50 	0 	100 	50 	50 	50 	50 			6191 	0 	0 	0 	0 	135 	149 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							288 	320 		1 	5 	1 	3 						4 	BD806B	3 	1.90 	4 	0 	0 	1 	1 		0 						
48 	바르바	196612 	11 		5 	30 	135 	93 	91 	110 		70 	23 	16836 	498 	520 				1500 	6000 	86 	48 			252 	264 	25 	200 	50 	50 	0 	100 	50 	50 	50 	50 			6191 	0 	0 	0 	0 	135 	149 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							288 	320 		1 	5 	1 	3 						4 	BD806B	3 	1.90 	4 	0 	0 	1 	1 		0 						
30 	블로드	196612 	11 		5 	30 	135 	93 	91 	110 		70 	23 	16836 	498 	520 				2640 	6500 	86 	48 			252 	264 	25 	470 	30 	30 	30 	30 	100 	50 	50 	50 			6191 	0 	0 	0 	0 	0 	0 	0 	0 	135 	149 	0 	0 	0 	0 	0 	0 			2500 																							288 	320 		1 	5 	1 	3 						5 	BD806B	3 	1.90 	1 	1 	0 	1 	1 		0 						
626 	사르카도스	196612 	11 		5 	30 	135 	93 	91 	110 		70 	23 	16836 	498 	520 				1500 	6000 	86 	48 			252 	264 	25 	200 	50 	50 	0 	100 	50 	50 	50 	50 			6191 	0 	0 	0 	0 	135 	149 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							288 	320 		1 	5 	1 	3 						4 	BD806B	3 	1.90 	4 	0 	0 	1 	1 		0 						
627 	라카타마라	196612 	11 		5 	33 	153 	105 	104 	124 		79 	26 	19836 	561 	590 				1300 	7500 	95 	53 			284 	298 	25 	550 	50 	50 	0 	100 	50 	50 	50 	50 			7415 	0 	0 	0 	0 	152 	168 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							332 	364 		1 	5 	1 	3 						4 	BD806B	3 	1.90 	4 	0 	0 	1 	1 		0 						
44 	포스토	196612 	11 		5 	35 	165 	114 	112 	134 		85 	29 	22032 	605 	638 				1540 	6300 	100 	56 			306 	321 	25 	370 	50 	50 	50 	50 	0 	100 	50 	50 			8317 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	163 	181 	0 	0 	0 	0 			2500 																							356 	396 		1 	5 	1 	3 						6 	BD806B	3 	1.90 		1 	0 	1 	1 		0 						
45 	보링	196612 	11 		5 	35 	165 	114 	112 	134 		85 	29 	22032 	605 	638 				1540 	6300 	100 	56 			306 	321 	25 	370 	50 	50 	50 	50 	0 	100 	50 	50 			8317 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	163 	181 	0 	0 	0 	0 			2500 																							356 	396 		1 	5 	1 	3 						6 	BD806B	3 	1.90 		1 	0 	1 	1 		0 						
629 	퀸 피리아네스	196612 	11 		5 	35 	165 	114 	112 	134 		85 	29 	22032 	605 	638 				1540 	6300 	100 	56 			306 	321 	25 	370 	50 	50 	50 	50 	0 	100 	50 	50 			8317 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	163 	181 	0 	0 	0 	0 			2500 																							356 	396 		1 	5 	1 	3 						6 	BD806B	3 	1.90 		1 	0 	1 	1 		0 						
55 	고러	196612 	11 		5 	37 	177 	122 	121 	144 		92 	30 	24888 	649 	688 				2250 	6000 	106 	59 			328 	345 	25 	470 	0 	100 	50 	50 	50 	50 	50 	50 			9293 	0 	0 	176 	194 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							388 	428 		1 	5 	1 	3 						2 	BD806B	3 	1.90 	2 	1 	0 	1 	1 		0 						
812 	보울도	196612 	11 		5 	40 	197 	138 	134 	159 		102 	35 	29268 	719 	765 				400 	6000 	115 	64 			363 	381 	25 	190 	100 	0 	50 	50 	50 	50 	50 	50 			10322 	195 	215 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							432 	480 		1 	5 	1 	3 						1 	BD806B	3 	1.90 	3 	0 	0 	2 	0 		0 						
813 	짐보	196612 	11 		5 	40 	197 	138 	134 	159 		102 	35 	29268 	719 	765 				400 	6000 	115 	64 			363 	381 	25 	190 	100 	0 	50 	50 	50 	50 	50 	50 			10322 	195 	215 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							432 	480 		1 	5 	1 	3 						1 	BD806B	3 	1.90 	3 	0 	0 	2 	0 		0 						
814 	슈타	196612 	11 		5 	40 	197 	138 	134 	159 		102 	35 	29268 	719 	765 				400 	6000 	115 	64 			363 	381 	25 	190 	100 	0 	50 	50 	50 	50 	50 	50 			10322 	195 	215 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							432 	480 		1 	5 	1 	3 						1 	BD806B	3 	1.90 	3 	0 	0 	2 	0 		0 						
635 	차라수카	196612 	11 		5 	40 	197 	138 	134 	159 		102 	35 	29268 	719 	765 				400 	6000 	115 	64 			363 	381 	25 	190 	100 	0 	50 	50 	50 	50 	50 	50 			10322 	195 	215 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							432 	480 		1 	5 	1 	3 						1 	BD806B	3 	1.90 	3 	0 	0 	2 	0 		0 						
53 	크랍	196612 	11 		5 	44 	223 	157 	153 	181 		116 	39 	34848 	815 	872 				2500 	6300 	126 	71 			412 	432 	25 	370 	30 	30 	30 	30 	100 	50 	50 	50 			13479 	0 	0 	0 	0 	0 	0 	0 	0 	220 	244 	0 	0 	0 	0 	0 	0 			2500 																							496 	552 		1 	5 	1 	3 						5 	BD806B	3 	1.90 	1 	1 	0 	1 	1 		0 						
54 	켈켈	196612 	11 		5 	44 	223 	157 	153 	181 		116 	39 	34848 	815 	872 				2500 	6300 	126 	71 			412 	432 	25 	370 	30 	30 	30 	30 	100 	50 	50 	50 			13479 	0 	0 	0 	0 	0 	0 	0 	0 	220 	244 	0 	0 	0 	0 	0 	0 			2500 																							496 	552 		1 	5 	1 	3 						5 	BD806B	3 	1.90 	1 	1 	0 	1 	1 		0 						
779 	쉬나	196612 	11 		5 	47 	244 	171 	167 	197 		127 	43 	40860 	890 	956 				3000 	6500 	135 	76 			450 	472 	25 	800 	0 	100 	50 	50 	50 	50 	50 	50 			16304 	0 	0 	241 	267 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							552 	608 		1 	5 	1 	3 						2 	BD806B	3 	1.90 	2 	2 	0 	1 	1 		1 						
782 	와르자크	196612 	11 		5 	48 	251 	176 	172 	203 		131 	44 	42576 	916 	984 				3100 	6500 	138 	78 			463 	486 	25 	270 	30 	30 	30 	30 	100 	50 	50 	50 			17339 	0 	0 	0 	0 	0 	0 	0 	0 	248 	274 	0 	0 	0 	0 	0 	0 			2500 																							572 	632 		1 	5 	1 	3 						5 	BD806B	3 	1.90 	1 	0 	0 	1 	1 		0 						
49 	리카누스	196612 	11 		5 	50 	266 	184 	183 	215 		139 	46 	47460 	968 	1042 				1170 	7000 	144 	82 			489 	513 	25 	370 	50 	50 	100 	0 	50 	50 	50 	50 			19558 	0 	0 	0 	0 	0 	0 	262 	290 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							608 	672 		1 	5 	1 	3 						3 	BD806B	3 	1.90 	5 	1 	0 	1 	1 		0 						
51 	플라잉	196612 	11 		5 	50 	266 	187 	183 	215 		139 	47 	47460 	968 	1042 				1600 	7000 	144 	82 			489 	513 	25 	270 	50 	50 	50 	50 	0 	50 	50 	100 			19558 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	262 	290 			2500 																							608 	672 		1 	5 	1 	3 						7 	BD806B	3 	1.90 		0 	0 	1 	0 		0 						
791 	스슈르드	196612 	11 		5 	50 	266 	187 	183 	215 		139 	47 	47460 	968 	1042 				1600 	6800 	144 	82 			489 	513 	25 	270 	50 	50 	0 	100 	50 	50 	50 	50 			19558 	0 	0 	0 	0 	262 	290 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							608 	672 		1 	5 	1 	3 						4 	BD806B	3 	1.90 	4 	0 	0 	1 	1 		0 						
52 	시즐	196612 	11 		5 	50 	266 	187 	183 	215 		139 	47 	47460 	968 	1042 				1600 	7000 	144 	82 			489 	513 	25 	270 	50 	50 	50 	50 	0 	50 	50 	100 			19558 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	262 	290 			2500 																							608 	672 		1 	5 	1 	3 						7 	BD806B	3 	1.90 		0 	0 	1 	0 		0 						
28 	서드너	196612 	11 		5 	52 	280 	192 	193 	226 		146 	48 	51120 	1021 	1101 				2600 	6500 	151 	86 			516 	541 	25 	470 	0 	100 	50 	50 	50 	50 	50 	50 			21981 	0 	0 	276 	306 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							648 	716 		1 	5 	1 	3 						2 	BD806B	3 	1.90 	2 	0 	0 	1 	1 		0 						
785 	주커	196612 	11 		5 	53 	288 	202 	198 	232 		150 	51 	53040 	1048 	1131 				1100 	7000 	154 	88 			529 	556 	25 	190 	50 	50 	50 	50 	0 	50 	100 	50 			23274 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	283 	313 	0 	0 			2500 																							664 	736 		1 	5 	1 	3 						8 	BD806B	3 	1.90 		0 	0 	1 	1 		0 						
786 	쇼커	196612 	11 		5 	53 	288 	202 	198 	232 		150 	51 	53040 	1048 	1131 				1100 	7000 	154 	88 			529 	556 	25 	190 	50 	50 	50 	50 	0 	50 	100 	50 			23274 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	283 	313 	0 	0 			2500 																							664 	736 		1 	5 	1 	3 						8 	BD806B	3 	1.90 		0 	0 	1 	1 		0 						
787 	보리스키	196612 	11 		5 	53 	288 	202 	198 	232 		150 	51 	53040 	1048 	1131 				1100 	7000 	154 	88 			529 	556 	25 	190 	50 	50 	50 	50 	0 	50 	100 	50 			23274 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	283 	313 	0 	0 			2500 																							664 	736 		1 	5 	1 	3 						8 	BD806B	3 	1.90 		0 	0 	1 	1 		0 						
775 	리스키	196612 	11 		5 	56 	311 	218 	214 	251 		162 	55 	60792 	1130 	1222 				3000 	6500 	164 	93 			571 	599 	25 	800 	0 	100 	50 	50 	50 	50 	50 	50 			27496 	0 	0 	306 	338 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							724 	804 		1 	5 	1 	3 						2 	BD806B	3 	1.90 	2 	2 	0 	1 	1 		1 						
771 	보른	196612 	11 		5 	58 	326 	229 	225 	263 		171 	57 	65316 	1185 	1284 				1800 	7000 	170 	97 			599 	629 	25 	270 	50 	50 	50 	50 	0 	100 	50 	50 			29213 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	321 	355 	0 	0 	0 	0 			2500 																							772 	852 		1 	5 	1 	3 						6 	BD806B	3 	1.90 		0 	0 	1 	0 		0 						
772 	하른	196612 	11 		5 	58 	326 	229 	225 	263 		171 	57 	65316 	1185 	1284 				1800 	7000 	170 	97 			599 	629 	25 	270 	50 	50 	50 	50 	0 	100 	50 	50 			29213 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	321 	355 	0 	0 	0 	0 			2500 																							772 	852 		1 	5 	1 	3 						6 	BD806B	3 	1.90 		0 	0 	1 	0 		0 						
773 	파르간	196612 	11 		5 	59 	334 	234 	230 	269 		175 	59 	69408 	1214 	1315 				1900 	6500 	174 	99 			613 	644 	25 	270 	100 	0 	50 	50 	50 	50 	50 	50 			29136 	329 	363 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							792 	872 		1 	5 	1 	3 						1 	BD806B	3 	1.90 	3 	0 	0 	1 	1 		0 						
47 	우루	196612 	11 		5 	60 	342 	240 	236 	276 		179 	60 	70860 	1242 	1347 				3240 	7000 	177 	102 			628 	659 	25 	470 	100 	0 	50 	50 	50 	50 	50 	50 			30684 	336 	372 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							812 	900 		1 	5 	1 	3 						1 	BD806B	3 	1.90 	3 	0 	0 	1 	1 		0 						
671 	록볼	196612 	11 		5 	3 	18 	13 	9 	16 		8 	2 	1106 	72 	46 				1110 	4800 	24 	14 			27 	28 	37 	190 	50 	50 	50 	50 	50 	50 	50 	50 			102 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							30 	35 		1 	5 	1 	3 						0 	BDA66B	2 	1.50 		1 	0 	1 	0 		0 						
672 	버닝아이	196612 	11 		5 	4 	20 	15 	10 	18 		8 	2 	1200 	79 	54 				2500 	5300 	26 	15 			31 	32 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			144 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							35 	40 		1 	5 	1 	3 						0 	BDA66B	2 	1.50 		0 	0 	1 	1 		0 						
673 	빅 레이지	196612 	11 		5 	5 	22 	16 	11 	19 		9 	2 	1242 	86 	62 				900 	5500 	27 	16 			35 	37 	37 	210 	50 	50 	50 	50 	50 	50 	50 	50 			194 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							38 	43 		1 	5 	1 	3 						0 	BDA66B	2 	1.50 		1 	0 	1 	1 		0 						
674 	가롯	196612 	11 		5 	5 	22 	16 	11 	19 		9 	2 	1242 	86 	62 				900 	5500 	27 	16 			35 	37 	37 	210 	50 	50 	50 	50 	50 	50 	50 	50 			194 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							38 	43 		1 	5 	1 	3 						0 	BDA66B	2 	1.50 		1 	0 	1 	1 		0 						
62 	파이어윙	196612 	11 		5 	6 	24 	18 	13 	21 		11 	2 	1434 	95 	72 				2500 	5300 	29 	16 			41 	43 	42 	190 	50 	50 	50 	50 	50 	50 	50 	50 			255 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							40 	45 		1 	5 	1 	3 						0 	BDA66B	2 	1.50 		0 	0 	1 	1 		0 						
88 	바시바	196612 	11 		5 	6 	24 	18 	13 	21 		10 	2 	1434 	95 	72 				900 	6200 	29 	16 			41 	43 	47 	800 	50 	50 	50 	50 	50 	50 	50 	50 			255 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							40 	45 		1 	5 	1 	3 						0 	BDA66B	2 	1.50 		0 	0 	1 	1 		1 						
56 	스위치	196612 	11 		5 	7 	26 	19 	14 	23 		12 	2 	1398 	104 	82 				3000 	5000 	30 	17 			46 	49 	37 	800 	50 	50 	50 	50 	50 	50 	50 	50 			326 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 			2500 																							45 	50 		1 	5 	1 	3 						0 	BDA66B	2 	1.50 		2 	0 	1 	1 		1 						
